timestamp,nanoseconds,roll,pitch
1730915974067494929,220786240,-1.594139466245925e-16,-1.1675765292357677e-16
1730915974172139713,160792384,-1.2946744572095554e-16,-1.222643001766329e-16
1730915974271246309,260797248,-1.2938393095599837e-16,-1.222690549225214e-16
1730915974370282636,360801856,-1.2930007326217513e-16,-1.2227377161273942e-16
1730915974472286186,460807744,-1.2921277934820836e-16,-1.222786202925701e-16
1730915974571194696,560812096,-1.2912674133333836e-16,-1.2228333804845752e-16
1730915974670406564,660814656,-1.290451760027959e-16,-1.2228775448855704e-16
1730915974772061062,760820032,-1.2896085499649334e-16,-1.222922627802991e-16
1730915974871155483,860823616,-1.2887912051579867e-16,-1.2229657713278e-16
1730915974970665251,960828480,-1.2879869333377103e-16,-1.223007690107714e-16
1730915975072165323,60833856,-1.2871500508874928e-16,-1.2230507455472838e-16
1730915975171290919,160839232,-1.2863372827765834e-16,-1.2230920108035409e-16
1730915975270459092,260842560,-1.2855247992237314e-16,-1.223132720422669e-16
1730915975372366342,360847168,-1.284723949037714e-16,-1.22317231767356e-16
1730915975471192300,460847424,-1.283908647217829e-16,-1.2232120895515747e-16
1730915975570752911,560852032,-1.2831183854291062e-16,-1.2232501200733858e-16
1730915975672264681,660857920,-1.2823176851011023e-16,-1.2232881310530106e-16
1730915975771350297,760863552,-1.281569982362364e-16,-1.2233231518591185e-16
1730915975870627572,860868672,-1.2807891581553809e-16,-1.223359235133684e-16
1730915975972261045,960867904,-1.280026575783049e-16,-1.2233939933650316e-16
1730915976071253295,60873792,-1.2792622168488196e-16,-1.223428354588511e-16
1730915976170604434,160878656,-1.278483818992023e-16,-1.2234628551599358e-16
1730915976272151158,260877120,-1.2777115903460843e-16,-1.223496591984176e-16
1730915976371065138,360880704,-1.2769620429974807e-16,-1.2235288708987457e-16
1730915976470525410,460886080,-1.2761827700698913e-16,-1.2235619421847545e-16
1730915976572295063,560892480,-1.2754308178277882e-16,-1.2235933826678382e-16
1730915976671192669,660897344,-1.2746971139116785e-16,-1.2236236139654425e-16
1730915976770754083,760900672,-1.2739681399578785e-16,-1.223653213946872e-16
1730915976872315767,860907072,-1.273213568653528e-16,-1.2236833951482679e-16
1730915976971333816,960912448,-1.272477760976303e-16,-1.2237123770528658e-16
1730915977070613788,60916544,-1.271747715549596e-16,-1.223740694075312e-16
1730915977172342584,160922944,-1.2710256048266912e-16,-1.2237682742437867e-16
1730915977271241531,260928320,-1.270283877469365e-16,-1.2237961593926042e-16
1730915977370604205,360932416,-1.2695815492467533e-16,-1.2238221483922255e-16
1730915977472041053,460930880,-1.2688960321558576e-16,-1.2238471260905166e-16
1730915977571755567,560935744,-1.2681663426441252e-16,-1.2238732908253573e-16
1730915977670615729,660937536,-1.2674516000127186e-16,-1.2238984972965424e-16
1730915977772371760,760942144,-1.2667693522822806e-16,-1.223922167941758e-16
1730915977871393530,860941120,-1.266067694630822e-16,-1.2239461148593125e-16
1730915977970511620,960945472,-1.265364788950635e-16,-1.2239697005923951e-16
1730915978072252075,60951616,-1.2646806519450363e-16,-1.223992268477228e-16
1730915978171354834,161957760,-1.2639927919582178e-16,-1.2240145732431396e-16
1730915978270618645,260960832,-1.263314417355645e-16,-1.2240361914436827e-16
1730915978399548136,360966976,-1.2626248855500882e-16,-1.224057779524743e-16
1730915978470553831,460959552,-1.2619491760586014e-16,-1.2240785576663893e-16
1730915978572799423,560964928,-1.2612621031757357e-16,-1.2240993024149501e-16
1730915978671506314,660973632,-1.2606053642897607e-16,-1.2241187704854287e-16
1730915978770646299,761981312,-1.259930145020065e-16,-1.2241384187116606e-16
1730915978872321904,860979520,-1.2592908328167495e-16,-1.2241566785313762e-16
1730915978971680135,960989504,-1.2586227166662486e-16,-1.2241754039722442e-16
1730915979070715045,60997952,-1.257974822659275e-16,-1.2241932141253882e-16
1730915979172472043,161004096,-1.257334043177932e-16,-1.2242104911899522e-16
1730915979271207519,261013824,-1.2566916037745908e-16,-1.2242274760673608e-16
1730915979372689834,361022272,-1.256052669300405e-16,-1.2242440336721217e-16
1730915979471327700,461031488,-1.0211380904590354e-05,0.0006904583698996588
1730915979570855516,561040448,0.00015928219704351804,0.00030633070249881205
1730915979672804966,661045312,0.0003468974797159322,0.0005970755663203944
1730915979771658110,761055296,-1.2246467991473535e-16,-1.224646799147353e-16
1730915979870802239,861062720,0.0003440084550079836,0.0005987447194807203
1730915979972683493,961068864,0.0007477286069582902,0.0003951681066214044
1730915980071309557,61078336,0.0006401631060889513,0.0002588983500644058
1730915980170447728,161087040,0.0007699429577910995,0.0003499193539163432
1730915980272328709,261093440,0.000685186502184193,-0.00035576116172302615
1730915980371649822,361102656,0.0006310910186712767,0.0002802877718991958
1730915980470619634,461112128,0.002340199633257945,0.0017283916493835989
1730915980572430502,561110848,-1.2246467991473535e-16,-1.224646799147353e-16
1730915980671333784,661121600,0.0025075393133017444,0.0005184213927283801
1730915980770709267,761130560,0.005800874795621744,-0.00029356768012849763
1730915980872550181,861136192,0.0018670014756082209,0.0008976878279721531
1730915980971598212,961146688,0.004022890983360368,0.0015145383991771104
1730915981070677212,61155648,0.0060982617094222655,-0.0016928335911285276
1730915981172415508,161161792,0.0023600826411298457,0.0006248827277645309
1730915981271179423,261172032,0.0022037004841873368,-0.0017006821791692671
1730915981370952562,361179712,0.008466641644854925,0.0036812427350861304
1730915981472467673,461186112,0.007754480779578725,0.0008155191874010013
1730915981571626427,561196864,0.004800538287896917,-0.0020038562509375334
1730915981670751809,661206080,0.006737225237572293,0.004478430229869449
1730915981772550657,761204288,0.004219241960278219,-0.002599077471105499
1730915981871253125,861215040,0.0036598196865741898,0.003976447765476844
1730915981970841980,961224256,0.002599090224507578,0.001993385158483852
1730915982072547653,61230656,0.0043213380417497374,0.005031359583467512
1730915982171624021,161238592,0.012466231694734025,-0.0016330223852208273
1730915982270365252,261246784,0.00835722025177852,0.0006095504307910276
1730915982372740933,361251904,0.0048853745858744154,0.010217851561392089
1730915982471817255,461258560,0.004413504359531909,0.002117101547766387
1730915982570761102,561264960,0.00791962039587831,0.007175253225718296
1730915982672539067,661270080,0.015988119462686683,-0.0026912742016151777
1730915982771599090,761279296,0.019571774492780337,0.002259287692711508
1730915982870626286,861287232,0.024850912770299844,0.007436288468982166
1730915982972502509,961293120,0.026423172251866443,0.008692062555461809
1730915983071253621,61302848,0.02398264275967788,0.005218511743085362
1730915983170440801,161311808,0.028529738944267448,0.007115864060891325
1730915983272201097,261318208,0.03203883612180318,0.006099607030009085
1730915983371462123,361328448,0.026508447150298774,0.008929868738500532
1730915983470534248,461337408,0.033211242709952134,0.011388270952434212
1730915983572524134,561343808,0.03445546488452688,0.009671661415379697
1730915983671352383,661353280,0.0330761682323467,0.006936725782999885
1730915983770953193,761362240,0.031198895603586903,0.012005354763631107
1730915983872741367,861368640,0.034075055064290885,0.00868139665668155
1730915983971759539,961377856,0.02791362116928856,0.00906642161998032
1730915984070575549,61385792,0.03371043261179375,0.010128999671910156
1730915984172744440,161391936,0.032593495034476436,0.008860830062150724
1730915984271950570,261400128,0.03455428561832626,0.013706592319072298
1730915984370686406,361404736,0.03558288731148131,0.00679394359834027
1730915984472641085,461402688,0.034444902536276814,0.008861342729299752
1730915984571706208,561412928,0.03373097557087161,0.009965063230492866
1730915984670723207,661420608,0.03555870105343835,0.013066932321184598
1730915984772530637,761426240,0.03046766477952852,0.007166560430375725
1730915984871857073,861435456,0.033700214533174254,0.009445145319748282
1730915984971067467,961441600,0.03294744689739262,0.005837567965973457
1730915985072934625,61446208,0.033324557664124836,0.01069565316354865
1730915985171710929,161454400,0.031065534855873152,0.00782262648169642
1730915985270770852,261461056,0.028598811495372498,0.007013797651435058
1730915985372846449,361459776,0.029592604330242665,0.007173233679296958
1730915985471846486,461468224,0.032319943034581945,0.007416783071930478
1730915985571480739,561474624,0.02744776651209681,0.004717138969820118
1730915985672602015,661481792,0.030037070285301653,0.011923986443016078
1730915985771608835,761491008,0.023558096085578642,0.005754163262759359
1730915985871204845,861499712,0.02991741302968777,0.006892410687202645
1730915985972608219,961502528,0.026707429825260014,0.0070507506543373
1730915986071724377,61510464,0.026629301322199553,0.013537788168144629
1730915986170967689,161514048,0.022562975823298706,0.008828399507715266
1730915986273068886,261518400,0.027780214428468786,0.004457193811344614
1730915986371543504,361526336,0.025663868441450268,0.01008728139308712
1730915986470878277,461535296,0.022794305367347518,0.010264775673810931
1730915986572708583,561533248,0.021756708121500344,0.0074890787135448444
1730915986671826670,661544000,0.019307449705724674,0.003751095894888855
1730915986771392045,761552704,0.02525344034379704,0.008270213936992787
1730915986872691613,861550912,0.022283736894457885,0.0006627259088477442
1730915986971828308,961560128,0.022961177436158567,0.002665587715069278
1730915987071065423,61567296,0.027998596730912918,0.004346549538692132
1730915987172752087,161573952,0.021892566567511713,0.008664661567029846
1730915987271633295,261584192,0.025844107817887558,0.005196080062614442
