timestamp,nanoseconds,roll,pitch
1730915928392087921,388654784,0.03642074193406509,-0.002483744326412869
1730915928424909155,418658624,0.03642828515964327,-0.002482524685994659
1730915928457810006,448658624,0.03643944444740552,-0.0024661720537940356
1730915928490777967,488658624,0.03642406142762287,-0.002466169098637092
1730915928524205537,518661952,0.03642659049990248,-0.0024762030457902806
1730915928560326221,558661952,0.03643023893145983,-0.002469496840536614
1730915928592989302,589661952,0.03642477492449386,-0.0024692705138076383
1730915928626317847,618667584,0.03641947077263083,-0.002478283747954696
1730915928659324179,658667584,0.03640534720782745,-0.00248078732207112
1730915928692026674,688667584,0.0364156202518407,-0.0024648577733815806
1730915928725394563,718672960,0.036412987928293776,-0.0024614435956550815
1730915928758222616,748672960,0.03642539145319808,-0.0024504308169896525
1730915928791220655,788672960,0.03643648506745846,-0.002444310562370662
1730915928824241115,818676288,0.03643363960438868,-0.0024406229393483686
1730915928860239937,858676288,0.03643416351689322,-0.0024504337606995764
1730915928892975212,888676288,0.03642771894901386,-0.0024440911776663294
1730915928926126251,918682944,0.03642687676560901,-0.002433502009571485
1730915928959464642,958682944,0.03642747712347797,-0.002427660080641
1730915928992150781,988682944,0.03642401448711297,-0.0024313625125850233
1730915929025025504,18687040,0.03642084101128936,-0.0024309188691533077
1730915929058229155,48687040,0.036399247737082134,-0.0024114978901370937
1730915929091095648,88687040,0.03639485262971978,-0.002419374364575855
1730915929124020861,118688576,0.03640724352677533,-0.002422639442794465
1730915929160388587,158688576,0.036401050001632726,-0.002427374465800369
1730915929193513381,188688576,0.03639525161848416,-0.002427292066244563
1730915929226140340,218693952,0.03639373399995879,-0.00242908298736847
1730915929259400792,258693952,0.036402251702949424,-0.002409059790237903
1730915929292239060,288693952,0.036400826710130695,-0.0023965164576586523
1730915929325704258,318698048,0.03639299258048417,-0.0023947182088035874
1730915929358708871,348698048,0.0363984977767624,-0.0024040685896910977
1730915929391533852,388698048,0.03640451820692981,-0.002398071954937274
1730915929424514829,418699584,0.036398579726882034,-0.0023877201681088396
1730915929460293463,458699584,0.036416552740207504,-0.0023842594395089554
1730915929493266180,489699584,0.03642623940074469,-0.002377329943628124
1730915929525840397,518705728,0.03642164336928108,-0.002369906565699117
1730915929559546251,558705728,0.036421400075939546,-0.0023773983439064803
1730915929592338603,588705728,0.03643094257656127,-0.002373243152042454
1730915929625805572,618710080,0.036429278651839495,-0.0023772692320044118
1730915929658209574,648710080,0.036433612997931145,-0.0023742301315226935
1730915929690941375,688710080,0.03643821169347212,-0.0023617385630842615
1730915929724675132,718713152,0.03642994509019492,-0.002359961531297839
1730915929759801856,758713152,0.03643160247334408,-0.002340744084106074
1730915929792741005,788713152,0.036421141688486015,-0.0023295492315460525
1730915929826827157,818719296,0.03641310918750701,-0.0023262915040923792
1730915929859625440,859719296,0.03641033916132018,-0.00232497176579137
1730915929891970358,888719296,0.036397406673339884,-0.0023277890728526617
1730915929925188913,918723136,0.03640045529167958,-0.002321283403696964
1730915929958098041,948723136,0.03639306640872028,-0.0023092223442069226
1730915929992095535,988723136,0.03638614084018442,-0.0023153433680399515
1730915930024648839,18722880,0.036377016398251076,-0.002320083296731496
1730915930060766810,58722880,0.03637003744420003,-0.002334189686033609
1730915930093040158,88722880,0.03636552441114411,-0.002350266023099094
1730915930126286203,118730048,0.036370317948925056,-0.0023392559134227573
1730915930159723059,158730048,0.036379203709240485,-0.002329435674139976
1730915930192049651,188730048,0.036369407638903714,-0.0023175752132029055
1730915930225447040,218735168,0.03636414095057581,-0.002317198433270008
1730915930258135660,248735168,0.036374349785205484,-0.00232991955300576
1730915930290864222,288735168,0.036363065407888764,-0.0023151214535142846
1730915930324036617,318741312,0.03637274111670608,-0.0023095926833088406
1730915930359656862,358741312,0.03636936065213392,-0.002308898101873892
1730915930393775241,388741312,0.0363811081120489,-0.00230612947145862
1730915930426044588,418746432,0.036388476459871304,-0.002305624603458372
1730915930459551331,459746432,0.03638459754225445,-0.0023033097328368024
1730915930492074695,488746432,0.036379832061447785,-0.0023092119169632686
1730915930525875011,518749760,0.0363837829060086,-0.0023141927398279915
1730915930558308938,548749760,0.03637823022653883,-0.0023222777862551337
1730915930591072822,588749760,0.03638487651714745,-0.0023205784016928255
1730915930624173664,618754112,0.036384191282029056,-0.002321662809347409
1730915930659989319,658754112,0.03638315369578521,-0.0023273100942371163
1730915930692871569,688754112,0.03637010091554119,-0.002309805430059532
1730915930725917522,718760256,0.03636648319306585,-0.0023088506294581305
1730915930760370522,758760256,0.03635778331086789,-0.002301800532728923
1730915930792314519,788760256,0.03636147489363099,-0.0022983361841214228
1730915930826370063,818765632,0.03636010145873884,-0.0022994488622753977
1730915930858094662,848765632,0.03634973719285917,-0.002295124435502836
1730915930891085220,888765632,0.03635884312114926,-0.0022904850501544068
1730915930924032617,918769984,0.036360413359769396,-0.002283170967288238
1730915930960059431,958769984,0.03635979323776793,-0.0022898009230356868
1730915930993073243,989769984,0.0363507380680077,-0.0022994516145454693
1730915931026049476,18776896,0.03635074900389581,-0.0022979858535599256
1730915931060862324,59776896,0.03635083250306121,-0.002312409621268899
1730915931092044220,88776896,0.036347512207872856,-0.002307668715318205
1730915931125523681,118780992,0.03634726111913681,-0.002303963425268059
1730915931157669535,148780992,0.036354141006426484,-0.0023029677776254002
1730915931190871772,188780992,0.0363584507212512,-0.002323604838461355
1730915931224766274,218786112,0.036360070482111734,-0.0023224907701627695
1730915931259671549,258786112,0.036356841374538325,-0.0023353104020756984
1730915931293155533,288786112,0.036367050797808886,-0.0023301192020968005
1730915931325867762,318791744,0.03636881286550817,-0.002321689598350903
1730915931359639928,359791744,0.03635848318513137,-0.0023154405351598884
1730915931392242143,388791744,0.036349472874034894,-0.0023173617684246607
1730915931426235487,418795840,0.03634514097952922,-0.00230972594930321
1730915931458147507,448795840,0.036343514808634986,-0.0023398863280563583
1730915931491235842,488795840,0.03634090998451006,-0.0023404774983330494
1730915931524185997,518800192,0.0363249558061131,-0.0023418653807550462
1730915931560271834,558800192,0.036332714249277066,-0.0023388713481128365
1730915931592992442,588800192,0.03632799930104496,-0.002321821749404689
1730915931626593626,618807104,0.03632703481736021,-0.00232275975442987
1730915931659878309,658807104,0.036320046164357744,-0.0023192348318679073
1730915931692261902,688807104,0.03632111184895711,-0.0023150072088306286
1730915931725264380,718812480,0.03632118336166997,-0.0023161506626993896
1730915931758370665,748812480,0.036313077392406544,-0.0023265575629549994
1730915931791324148,788812480,0.036309776070046394,-0.0023242917571919407
1730915931824363062,818815808,0.03631252132024766,-0.002314617146764604
1730915931860363472,858815808,0.03630916680722981,-0.0023002388034876887
1730915931893225186,889815808,0.03629647660655677,-0.0023104749832773865
1730915931926085761,918823232,0.036302441056149014,-0.0023204508143397657
1730915931960202370,958823232,0.03629332953274302,-0.0023117924399985563
1730915931992230778,988823232,0.03629935591250467,-0.002293821849976523
1730915932025288444,18828608,0.036298397634819964,-0.002299118448764822
1730915932058247332,48828608,0.036299795824623,-0.002305094904974731
1730915932092113863,88828608,0.036289267506065856,-0.0023047689928377725
1730915932124559760,118833472,0.036290985723982795,-0.0022944593016604644
1730915932160379338,158833472,0.036299712067457975,-0.0022778439400201185
1730915932192833010,188833472,0.036296315612530196,-0.0022752732417423123
1730915932225729636,218839104,0.03630143459053373,-0.002274266445196872
1730915932259964114,258839104,0.0363035987122278,-0.0022483149403808383
1730915932292173337,288839104,0.03630005635070589,-0.002257985970511205
1730915932325128356,318842944,0.03629789024979379,-0.0022531499739388465
1730915932358082266,348842944,0.03630664695312018,-0.0022550949659791374
1730915932391118580,388842944,0.036300343526067494,-0.0022452733046362705
1730915932424529400,418846272,0.03629097552801869,-0.002238586568202517
1730915932460274603,458846272,0.03629335313234698,-0.0022213660702519616
1730915932493332176,488846272,0.03629340245289996,-0.0022324427291576412
1730915932526072328,518852928,0.036283952484675384,-0.0022328251053048056
1730915932559850738,558852928,0.03628504812162636,-0.0022354468248549243
1730915932592239011,588852928,0.036276916968270276,-0.002258030026363402
1730915932625402380,618858304,0.03628027659747965,-0.00225803336923292
1730915932658225350,648858304,0.03628274124229881,-0.002266245426118392
1730915932691314236,688858304,0.03628470540263225,-0.0022623273271237016
1730915932724791670,718861376,0.03628404640961014,-0.0022547548946404397
1730915932759946440,758861376,0.03629730231036827,-0.0022700003401459902
1730915932793271114,788861376,0.03630252864514575,-0.0022766080898928794
1730915932825983940,818868288,0.03630307120344646,-0.002284300826990118
1730915932860607038,858868288,0.036288108037075495,-0.00227507444977736
1730915932892335800,888868288,0.03630019134191529,-0.002280939492108643
1730915932925246300,918872640,0.036300808700547915,-0.00228039712794291
1730915932958796354,948872640,0.03628860150506343,-0.002278752566165379
1730915932991345349,988872640,0.036291908465185416,-0.0022730271482920145
1730915933024695180,18875712,0.03629670305375618,-0.002281940399833865
1730915933060001689,58875712,0.03630239492648145,-0.0022963714554328695
1730915933093274837,88875712,0.03631128644930152,-0.0023096840078441422
1730915933126059929,118881088,0.03631948722609677,-0.00230824197834486
1730915933160336061,158881088,0.03633991212008962,-0.002319897941946328
1730915933191962809,188881088,0.03634060531148485,-0.0023171734455453086
1730915933225257645,218885440,0.036341919990353425,-0.0023288601601936915
1730915933258369211,248885440,0.03633377961564798,-0.0023331940027249355
1730915933291347782,288885440,0.03635551212152978,-0.002336539577666859
1730915933324891763,318889536,0.036362388196325396,-0.0023415265150606656
1730915933360307998,358889536,0.03635990059294605,-0.002343712705407209
1730915933393278208,388889536,0.036365751182470485,-0.002337847989392775
