timestamp,nanoseconds,x,y,z
1732117576901268487,901193668,3.3536185122450743,1.0596810469607991,2.0
1732117576907911160,907860383,3.3528781391076974,1.064099445393898,2.0
1732117576914550494,914519431,3.352128972041998,1.0685343919207155,2.0
1732117576921220890,921187079,3.3513709427913003,1.07298586702828,2.0
1732117576927892354,927854529,3.3506039828656755,1.077453850973975,2.0
1732117576934550613,934519952,3.3498280235426567,1.081938323783799,2.0
1732117576941219835,941187339,3.349042995867971,1.0864392652506183,2.0
1732117576947888283,947856010,3.348248830656271,1.0909566549324152,2.0
1732117576954552162,954520568,3.3474454584918836,1.0954904721505303,2.0
1732117576961232691,961193834,3.3466328097295577,1.1000406959879012,2.0
1732117576967880146,967853774,3.34581081449523,1.104607305287295,2.0
1732117576974591014,974533459,3.3449794026867936,1.1091902786495362,2.0
1732117576981243346,981193512,3.3441385039748774,1.1137895944317313,2.0
1732117576987897289,987859408,3.3432880478036324,1.1184052307454846,2.0
1732117576994567531,994527635,3.342427963391531,1.1230371654551135,2.0
1732117577001221801,1190553,3.3415581797321696,1.1276853761758567,2.0
1732117577008014317,7860147,3.340678625595087,1.1323498402720777,2.0
1732117577014550653,14523837,3.3397892295265823,1.1370305348554641,2.0
1732117577021210446,21189365,3.338889919850553,1.1417274367832229,2.0
1732117577027893107,27860543,3.337980624669336,1.1464405226562684,2.0
1732117577034545767,34523565,3.337061271864555,1.1511697688174098,2.0
1732117577041255008,41198197,3.336131789097985,1.15591515134953,2.0
1732117577047895437,47859727,3.335192103812421,1.1606766460737625,2.0
1732117577054551859,54527085,3.3342421432325566,1.1654542285476632,2.0
1732117577061230926,61195032,3.3332818343658737,1.1702478740633775,2.0
1732117577067885571,67859025,3.332311104003539,1.1750575576458022,2.0
1732117577074581200,74532121,3.3313298787213146,1.179883254050746,2.0
1732117577081263215,81197372,3.330338084880474,1.184724937763081,2.0
1732117577087916663,87866479,3.32933564862873,1.1895825829948952,2.0
1732117577094559023,94528165,3.3283224959011717,1.194456163683636,2.0
1732117577101210077,101194251,3.3272985524212118,1.1993456534902527,2.0
1732117577107903774,107861477,3.326263743701543,1.2042510257973338,2.0
1732117577114558425,114526903,3.3252179950451057,1.2091722537072402,2.0
1732117577121219651,121192850,3.3241612315460665,1.2141093100402336,2.0
1732117577127904720,127867046,3.3230933780908023,1.2190621673326025,2.0
1732117577134552203,134527632,3.3220143593589007,1.224030797834783,2.0
1732117577141234071,141194833,3.320924099824166,1.229015173509477,2.0
1732117577147896042,147861703,3.3198225237556382,1.234015266029763,2.0
1732117577154558386,154528780,3.3187095552186214,1.2390310467772092,2.0
1732117577161227006,161199122,3.3175851180757228,1.2440624868399763,2.0
1732117577167887539,167861908,3.316449135987902,1.2491095570109214,2.0
1732117577174575277,174532848,3.3153015324155297,1.254172227785696,2.0
1732117577181250394,181203580,3.314142230619462,1.2592504693608397,2.0
1732117577187901938,187868478,3.3129711536621187,1.2643442516318735,2.0
1732117577194571824,194535728,3.311788224408577,1.269453544191386,2.0
1732117577201218063,201196647,3.3105933655276734,1.2745783163271165,2.0
1732117577207911168,207871039,3.30938649949312,1.2797185370200395,2.0
1732117577214560841,214533618,3.308167548584628,1.284874174942438,2.0
1732117577221221929,221197142,3.3069364348890424,1.29004519845598,2.0
1732117577227900395,227867253,3.3056930803014932,1.295231575609789,2.0
1732117577234556619,234533809,3.304437406526549,1.3004332741385103,2.0
1732117577241275435,241205364,3.3031693350793905,1.3056502614603778,2.0
1732117577247900623,247869502,3.3018887872869906,1.3108825046752735,2.0
1732117577254554904,254531730,3.300595684289305,1.3161299705627858,2.0
1732117577261239174,261206654,3.2992899470404775,1.3213926255802657,2.0
1732117577267909023,267872438,3.297971496310055,1.326670435860879,2.0
1732117577274603528,274547149,3.296640252684215,1.3319633672116553,2.0
1732117577281240088,281204071,3.295296136567002,1.3372713851115354,2.0
1732117577287908908,287871770,3.293939068181581,1.3425944547094137,2.0
1732117577294594008,294546517,3.292568967571498,1.3479325408221814,2.0
1732117577301273988,301213565,3.2911857546019507,1.3532856079327638,2.0
1732117577307925456,307875306,3.2897893489610808,1.3586536201881558,2.0
1732117577314574569,314538658,3.2883796701612664,1.3640365413974576,2.0
1732117577321237077,321205216,3.2869566375404333,1.3694343350299019,2.0
1732117577327911604,327873182,3.285520170263378,1.3748469642128862,2.0
1732117577334564844,334538247,3.2840701873231004,1.3802743917299964,2.0
1732117577341253754,341205765,3.282606607542151,1.3857165800190323,2.0
1732117577347908956,347872963,3.2811293495739884,1.391173491170028,2.0
1732117577354566814,354539068,3.2796383319043514,1.3966450869232727,2.0
1732117577361243072,361207853,3.278133472852642,1.4021313286673267,2.0
1732117577367906766,367873984,3.276614690573321,1.4076321774370375,2.0
1732117577374575713,374541405,3.2750819030573175,1.4131475939115536,2.0
1732117577381230640,381204511,3.2735350281334474,1.4186775384123353,2.0
1732117577387893946,387870974,3.2719739834698514,1.424221970901165,2.0
1732117577394575580,394542067,3.2703986865754366,1.4297808509781536,2.0
1732117577401229068,401205004,3.26880905480134,1.435354137879749,2.0
1732117577407941321,407879793,3.267205005342399,1.4409417904767388,2.0
1732117577414594350,414543975,3.2655864552386373,1.446543767272254,2.0
1732117577421252619,421211989,3.2639533213767606,1.4521600263997707,2.0
1732117577427929077,427881290,3.262305520491672,1.4577905256211094,2.0
1732117577434571982,434542298,3.2606429691679937,1.463435222324434,2.0
1732117577441275263,441214448,3.2589655838416047,1.4690940735222497,2.0
1732117577447913731,447878255,3.2572732808011944,1.474767035849399,2.0
