timestamp,nanoseconds,x,y,z
1732117577021771530,15540480,3.412083625793457,0.8627145886421204,1.939060091972351
1732117577057799315,47753728,3.4092020988464355,0.883492112159729,1.9410254955291748
1732117577089770936,79753728,3.406043529510498,0.9045628905296326,1.9429881572723389
1732117577121759671,111753728,3.400479316711426,0.9277709722518921,1.9454246759414673
1732117577157907027,151966720,3.3925046920776367,0.9577618837356567,1.9484846591949463
1732117577189754623,183966720,3.386029005050659,0.9819122552871704,1.9508013725280762
1732117577221722290,215966720,3.379448890686035,1.006220817565918,1.9530647993087769
1732117577257931591,248178688,3.372807264328003,1.0297772884368896,1.955126404762268
1732117577289735746,280178688,3.366011142730713,1.05368971824646,1.957085132598877
1732117577321735438,312178688,3.3590478897094727,1.077938199043274,1.958922266960144
1732117577357807973,352390144,3.350508689880371,1.1095610857009888,1.9605854749679565
1732117577389784630,384390144,3.34476375579834,1.1376696825027466,1.9605226516723633
1732117577421750913,416390144,3.338764190673828,1.1657570600509644,1.9605907201766968
1732117577457859691,448600832,3.3325157165527344,1.1939316987991333,1.9607322216033936
1732117577489768974,480600832,3.3261823654174805,1.2236580848693848,1.9604655504226685
1732117577521766030,512600832,3.3197388648986816,1.2547274827957153,1.9598424434661865
1732117577557864732,552811264,3.311197519302368,1.2934931516647339,1.9592417478561401
1732117577589781672,584811264,3.3040404319763184,1.324448585510254,1.9589344263076782
1732117577621734232,616811264,3.296963930130005,1.3554747104644775,1.957490086555481
1732117577657849454,649021440,3.2896535396575928,1.3865282535552979,1.9558945894241333
1732117577689763170,681021440,3.281954288482666,1.4175608158111572,1.9545871019363403
1732117577722040023,713021440,3.273860216140747,1.4486616849899292,1.9535351991653442
1732117577758416951,753230848,3.2614598274230957,1.4877095222473145,1.9511133432388306
1732117577790750552,785230848,3.2509102821350098,1.5190398693084717,1.949290156364441
1732117577822740323,817230848,3.240095615386963,1.5503896474838257,1.9478764533996582
1732117577858798409,849439744,3.229182004928589,1.5815848112106323,1.9462391138076782
