timestamp,nanoseconds,x,y,z
1731002453932418586,931351168,0.6399495005607605,-2.989598035812378,1.1582635641098022
1731002453965795732,961351168,0.6400725841522217,-2.989539384841919,1.1583175659179688
1731002453999768076,991351168,0.6401828527450562,-2.989511489868164,1.158377766609192
1731002454035685589,31352448,0.640326738357544,-2.9894676208496094,1.1584566831588745
1731002454068214353,61352448,0.6404522657394409,-2.9893929958343506,1.1585073471069336
1731002454101097443,101352448,0.6406195163726807,-2.989283561706543,1.1585782766342163
1731002454133631097,131351424,0.6407280564308167,-2.989227056503296,1.1586360931396484
1731002454167695712,161351424,0.6408390402793884,-2.9891862869262695,1.1586875915527344
1731002454201488666,201351424,0.6410080790519714,-2.989093780517578,1.158750295639038
1731002454233005611,231350400,0.6411346793174744,-2.98901104927063,1.1588027477264404
1731002454267301138,261350400,0.6412554979324341,-2.9889602661132812,1.1588596105575562
1731002454299550193,291350400,0.6413684487342834,-2.9889097213745117,1.1589164733886719
1731002454334796436,331347328,0.6415263414382935,-2.9888076782226562,1.1589895486831665
1731002454368263292,361347328,0.6416481137275696,-2.988727331161499,1.1590368747711182
1731002454401356713,401347328,0.6417974829673767,-2.9886491298675537,1.1591002941131592
1731002454433758622,430347328,0.6419062614440918,-2.988591432571411,1.159153699874878
1731002454467743033,461347328,0.6420222520828247,-2.988529682159424,1.1592004299163818
1731002454501001098,501347328,0.6421810984611511,-2.988431215286255,1.1592689752578735
1731002454532921725,531345792,0.6422932147979736,-2.9883556365966797,1.1593233346939087
1731002454566570129,561345792,0.6424012780189514,-2.988292932510376,1.1593761444091797
1731002454599709026,591345792,0.6425066590309143,-2.9882359504699707,1.1594234704971313
1731002454634997128,631347584,0.6426565647125244,-2.988163709640503,1.159475326538086
1731002454668340795,661347584,0.6427746415138245,-2.9881069660186768,1.1595178842544556
1731002454701683399,701347584,0.6429300904273987,-2.9880330562591553,1.1595720052719116
1731002454733787606,731347584,0.6430447697639465,-2.987985849380493,1.159608006477356
1731002454767635225,761347584,0.6431581377983093,-2.9879391193389893,1.1596415042877197
1731002454800910127,801347584,0.6433007717132568,-2.987875461578369,1.1596788167953491
1731002454833246906,831347072,0.6434042453765869,-2.987837076187134,1.159697413444519
1731002454866890390,861347072,0.6435010433197021,-2.9878063201904297,1.1597076654434204
1731002454900685456,891347072,0.6435922384262085,-2.98777437210083,1.1597211360931396
1731002454935299624,931344000,0.6437055468559265,-2.987731695175171,1.15973699092865
1731002454967883401,960344000,0.6437898874282837,-2.9877123832702637,1.1597377061843872
1731002455001457531,1344000,0.64389967918396,-2.987699508666992,1.1597392559051514
1731002455033427786,31341440,0.643976628780365,-2.98771333694458,1.1597346067428589
1731002455066740413,61341440,0.6440529227256775,-2.9877405166625977,1.1597187519073486
1731002455100528119,101341440,0.6441524028778076,-2.9877634048461914,1.1596966981887817
1731002455133023355,131339648,0.6442142724990845,-2.9877872467041016,1.1596715450286865
1731002455166136114,161339648,0.6442691087722778,-2.9878249168395996,1.159640908241272
1731002455199414426,191339648,0.6443261504173279,-2.9878592491149902,1.1596088409423828
1731002455235169855,231341696,0.6444000005722046,-2.987924098968506,1.1595618724822998
1731002455267760262,261341696,0.6444560289382935,-2.987990379333496,1.1595178842544556
1731002455301555683,301341696,0.6445237398147583,-2.988088846206665,1.1594606637954712
1731002455333734488,331340928,0.6445692777633667,-2.9881627559661865,1.1594165563583374
1731002455367078946,361340928,0.6446013450622559,-2.9882562160491943,1.1593600511550903
1731002455400471810,401340928,0.6446366906166077,-2.988381862640381,1.1592965126037598
1731002455433044182,430340160,0.6446577906608582,-2.98848295211792,1.1592496633529663
1731002455466227512,461340160,0.6446750164031982,-2.9886085987091064,1.1591882705688477
1731002455499603598,491340160,0.6446887254714966,-2.988727331161499,1.1591284275054932
