timestamp,nanoseconds,roll,pitch
1730928550116971746,113659648,-1.0897557714402764e-16,-1.2171952157751796e-16
1730928550220824239,213664256,-1.0927648456173387e-16,-1.217524920892778e-16
1730928550318110702,313668352,-1.0957560086207037e-16,-1.2178452064114197e-16
1730928550416424761,413668352,-1.0987321361301657e-16,-1.2181565089507693e-16
1730928550519251318,513673472,-1.1017084147886974e-16,-1.2184604779446646e-16
1730928550617353572,613677056,-1.1045820872775077e-16,-1.2187469990221385e-16
1730928550717264899,713677056,-1.1074410160409346e-16,-1.219025261046e-16
1730928550818696187,813683200,-1.110256815452425e-16,-1.2192927106696457e-16
1730928550917950012,913687296,-1.1130248095384954e-16,-1.2195492257787784e-16
1730928551016465894,13687296,-1.115729736565556e-16,-1.219793776070533e-16
1730928551119306802,113692672,-1.118353116981732e-16,-1.220025178344091e-16
1730928551217494299,213696000,-1.1209258045558336e-16,-1.22024658899044e-16
1730928551317404617,313696000,-1.123392270456791e-16,-1.2204537283656068e-16
1730928551418764316,413701376,-1.1257771855374804e-16,-1.2206492461663557e-16
1730928551517062943,513716992,-1.1280753458485897e-16,-1.2208332142719674e-16
1730928551616093906,613721088,-1.1303149584837566e-16,-1.2210083073013369e-16
1730928551719832734,713724928,-1.1324596306305845e-16,-1.2211721044237452e-16
1730928551817219968,813728512,-1.134549701260269e-16,-1.2213280868031256e-16
1730928551917018414,913728512,-1.1365515791473353e-16,-1.2214741155157592e-16
1730928552019195766,13728512,-1.1384530630647e-16,-1.221609766874009e-16
1730928552116904008,113733888,-1.1402893733235194e-16,-1.221737945457304e-16
1730928552216234617,213733888,-1.1420564752903763e-16,-1.2218586747521406e-16
1730928552319218419,313739008,-1.1437205376742552e-16,-1.2219700171713892e-16
1730928552417304404,413743104,-1.1453394668835905e-16,-1.2220761554465676e-16
1730928552517061989,513743104,-1.1469071705305386e-16,-1.2221768827810394e-16
1730928552618661185,613747968,-1.1484086923192689e-16,-1.2222714648265035e-16
1730928552718227965,713751552,-1.1498254581891587e-16,-1.2223590101108084e-16
1730928552816082614,813754624,-1.1511829231810373e-16,-1.2224413448463952e-16
1730928552919018839,913758720,-1.1525181803414422e-16,-1.2225208566773046e-16
1730928553016750687,13763072,-1.1537917492912838e-16,-1.2225953314861593e-16
1730928553117346778,113763072,-1.1550294964168487e-16,-1.2226664360414854e-16
1730928553219620218,213768704,-1.1562116157403675e-16,-1.2227331713558404e-16
1730928553317220312,313772544,-1.1573519211853318e-16,-1.222796459784675e-16
1730928553416372865,413772544,-1.1584383412424478e-16,-1.222855765314827e-16
1730928553519176539,513777664,-1.15947488352334e-16,-1.2229114457211347e-16
1730928553617574292,613793280,-1.1604595965049776e-16,-1.2229635258987914e-16
1730928553716806927,713793280,-1.1614007174409074e-16,-1.2230125575032498e-16
1730928553819361028,813798144,-1.1623684711555556e-16,-1.2230622194003064e-16
1730928553918319678,913801984,-1.1632671565121494e-16,-1.2231076494453923e-16
1730928554016140688,13801984,-1.164137713175271e-16,-1.2231510263155084e-16
1730928554119120301,113807616,-1.1649690959544137e-16,-1.223191871459042e-16
1730928554217191230,213824768,-1.165785552100043e-16,-1.2232314320102695e-16
1730928554317805720,313824768,-1.1665734479094606e-16,-1.2232690908127523e-16
1730928554419105521,413830144,-1.167369614930421e-16,-1.2233066282948182e-16
1730928554518060781,513834496,-1.1681057729925934e-16,-1.2233408744185835e-16
1730928554616041922,613837568,-1.1688116176909722e-16,-1.2233732934691647e-16
1730928554720431595,713841920,-1.169498189767886e-16,-1.2234044358041897e-16
1730928554817380033,813846016,-1.1701965281794993e-16,-1.223435715782969e-16
1730928554915835926,913849600,-1.1709013822881594e-16,-1.2234668826038932e-16
1730928555019952065,13854976,-1.171553742733479e-16,-1.2234953657543992e-16
1730928555118041503,113859072,-1.1722103435964413e-16,-1.2235236821537679e-16
1730928555216721542,213862144,-1.172831782192487e-16,-1.223550156993911e-16
1730928555318418586,313867008,-1.1734476527566437e-16,-1.2235760826653653e-16
1730928555416836166,413870848,-1.1740442465298175e-16,-1.223600900755817e-16
1730928555516575543,513870848,-1.174626608732929e-16,-1.223624845781076e-16
1730928555618775191,613874944,-1.1752125937344018e-16,-1.2236486595412294e-16
1730928555717915595,713879552,-1.1757675301790163e-16,-1.2236709523916052e-16
1730928555816251916,813883648,-1.1763374406550987e-16,-1.2236935844172447e-16
1730928555920091362,913889536,-1.176872478759106e-16,-1.2237145896708504e-16
1730928556017206037,13893888,-1.1774323912989806e-16,-1.2237363205990845e-16
1730928556116003898,113893888,-1.1779920023325336e-16,-1.2237577834669839e-16
1730928556219560640,213899008,-1.178531088812565e-16,-1.2237782168032639e-16
1730928556317230617,313904896,-1.1790713168417272e-16,-1.2237984548423273e-16
1730928556416097685,413904896,-1.1795776065050203e-16,-1.2238172047068245e-16
1730928556518392162,513908992,-1.180101442186697e-16,-1.223836383604894e-16
1730928556617072808,613925376,-1.1806047505576618e-16,-1.2238545994593804e-16
1730928556715909244,713929472,-1.1810876356447883e-16,-1.2238718813408592e-16
1730928556818587404,813934336,-1.1815592786727655e-16,-1.2238885767263332e-16
1730928556917366000,913938176,-1.182015140460493e-16,-1.2239045405338868e-16
1730928557016243723,13942272,-1.1824777113203675e-16,-1.223920565516283e-16
1730928557118416212,113948928,-1.1829197550700407e-16,-1.2239357158177988e-16
1730928557217254117,213953536,-1.183351586499484e-16,-1.223950361768902e-16
1730928557317557640,313956864,-1.183779293285008e-16,-1.2239647174761407e-16
1730928557418713268,413962496,-1.1841982347957238e-16,-1.2239786339245266e-16
1730928557517118506,513967104,-1.1845883872820727e-16,-1.2239914649623537e-16
1730928557616245866,613970688,-1.1850010399399917e-16,-1.2240049004962067e-16
1730928557719943282,713976576,-1.1854158651874734e-16,-1.2240182664006664e-16
1730928557817540904,813980928,-1.1858101568443225e-16,-1.2240308402472889e-16
1730928557916951975,913980928,-1.1861859776344791e-16,-1.2240427067183617e-16
1730928558019155305,13986304,-1.186595444367721e-16,-1.2240555040770386e-16
