timestamp,nanoseconds,x,y,z
1730843729954577766,953510928,0.6997327208518982,-2.9230496883392334,1.8
1730843730003157424,953510928,0.6997327208518982,-2.9230496883392334,1.8
1730843730054175847,953510928,0.6997327208518982,-2.9230496883392334,1.8
1730843730103337966,953510928,0.6997327208518982,-2.9230496883392334,1.8
1730843730153956123,953510928,0.6997327208518982,-2.9230496883392334,1.8
1730843730203354784,159716866,0.6996192336082458,-2.9234955310821533,1.8
1730843730252907855,159716866,0.6996192336082458,-2.9234955310821533,1.8
1730843730302799013,159716866,0.6996192336082458,-2.9234955310821533,1.8
1730843730353033455,159716866,0.6996192336082458,-2.9234955310821533,1.8
1730843730403348987,371962797,0.6994041800498962,-2.9237709045410156,1.8
1730843730454516406,371962797,0.6994041800498962,-2.9237709045410156,1.8
1730843730503285212,371962797,0.6994041800498962,-2.9237709045410156,1.8
1730843730552817676,371962797,0.6994041800498962,-2.9237709045410156,1.8
1730843730603410964,583099561,0.6992538571357727,-2.923858880996704,1.8
1730843730652777062,583099561,0.6992538571357727,-2.923858880996704,1.8
1730843730702950688,583099561,0.6992538571357727,-2.923858880996704,1.8
1730843730752834511,583099561,0.6992538571357727,-2.923858880996704,1.8
1730843730803260135,785107252,0.6991813778877258,-2.923865795135498,1.8
1730843730853032963,785107252,0.6991813778877258,-2.923865795135498,1.8
1730843730902345700,785107252,0.6991813778877258,-2.923865795135498,1.8
1730843730953666382,785107252,0.6991813778877258,-2.923865795135498,1.8
1730843731002659564,990756345,0.699117124080658,-2.9238035678863525,1.8
1730843731052629366,990756345,0.699117124080658,-2.9238035678863525,1.8
1730843731102361640,990756345,0.699117124080658,-2.9238035678863525,1.8
1730843731153213250,990756345,0.699117124080658,-2.9238035678863525,1.8
1730843731203002846,191703064,0.6989992260932922,-2.9236843585968018,1.8
1730843731252059293,191703064,0.6989992260932922,-2.9236843585968018,1.8
1730843731302872152,191703064,0.6989992260932922,-2.9236843585968018,1.8
1730843731352847516,191703064,0.6989992260932922,-2.9236843585968018,1.8
1730843731404692544,392204230,0.698858380317688,-2.9235002994537354,1.8
1730843731455111887,392204230,0.698858380317688,-2.9235002994537354,1.8
1730843731504195930,392204230,0.698858380317688,-2.9235002994537354,1.8
1730843731554584370,392204230,0.698858380317688,-2.9235002994537354,1.8
1730843731603558540,601941549,0.6987102627754211,-2.9231886863708496,1.8
1730843731652053394,601941549,0.6987102627754211,-2.9231886863708496,1.8
1730843731704707476,601941549,0.6987102627754211,-2.9231886863708496,1.8
1730843731754756168,601941549,0.6987102627754211,-2.9231886863708496,1.8
1730843731802564171,601941549,0.6987102627754211,-2.9231886863708496,1.8
1730843731853538350,811854252,0.6985289454460144,-2.922889471054077,1.8
1730843731901910914,811854252,0.6985289454460144,-2.922889471054077,1.8
1730843731953595280,811854252,0.6985289454460144,-2.922889471054077,1.8
1730843732004433719,811854252,0.6985289454460144,-2.922889471054077,1.8
1730843732052988159,12181495,0.6983000636100769,-2.9225735664367676,1.8
1730843732103766081,12181495,0.6983000636100769,-2.9225735664367676,1.8
1730843732154297231,12181495,0.6983000636100769,-2.9225735664367676,1.8
1730843732203489098,12181495,0.6983000636100769,-2.9225735664367676,1.8
1730843732255104335,214630075,0.6979906558990479,-2.922292709350586,1.8
1730843732303428350,214630075,0.6979906558990479,-2.922292709350586,1.8
1730843732352775627,214630075,0.6979906558990479,-2.922292709350586,1.8
1730843732402872554,214630075,0.6979906558990479,-2.922292709350586,1.8
1730843732453705824,425466758,0.6975870728492737,-2.92202091217041,1.8
1730843732503217250,425466758,0.6975870728492737,-2.92202091217041,1.8
1730843732552940602,425466758,0.6975870728492737,-2.92202091217041,1.8
1730843732603457949,425466758,0.6975870728492737,-2.92202091217041,1.8
1730843732653079902,632067469,0.697385847568512,-2.921895742416382,1.8
1730843732702977532,632067469,0.697385847568512,-2.921895742416382,1.8
1730843732755261849,632067469,0.697385847568512,-2.921895742416382,1.8
1730843732802984280,632067469,0.697385847568512,-2.921895742416382,1.8
1730843732857649501,835808101,0.6971995234489441,-2.9217419624328613,1.8
1730843732903151083,835808101,0.6971995234489441,-2.9217419624328613,1.8
1730843732953251519,835808101,0.6971995234489441,-2.9217419624328613,1.8
1730843733002748862,835808101,0.6971995234489441,-2.9217419624328613,1.8
1730843733053050212,36632466,0.6970110535621643,-2.921614408493042,1.8
1730843733102808984,36632466,0.6970110535621643,-2.921614408493042,1.8
1730843733152448243,36632466,0.6970110535621643,-2.921614408493042,1.8
1730843733202688030,36632466,0.6970110535621643,-2.921614408493042,1.8
1730843733253150876,238278368,0.6969091296195984,-2.9213767051696777,1.8
1730843733302816774,238278368,0.6969091296195984,-2.9213767051696777,1.8
1730843733354274703,238278368,0.6969091296195984,-2.9213767051696777,1.8
1730843733402913589,238278368,0.6969091296195984,-2.9213767051696777,1.8
1730843733453767274,451265039,0.6968965530395508,-2.9211983680725098,1.8
1730843733502876778,451265039,0.6968965530395508,-2.9211983680725098,1.8
1730843733552763479,451265039,0.6968965530395508,-2.9211983680725098,1.8
1730843733603007399,451265039,0.6968965530395508,-2.9211983680725098,1.8
1730843733653016932,651784967,0.6971225738525391,-2.921023368835449,1.8
1730843733702806963,651784967,0.6971225738525391,-2.921023368835449,1.8
1730843733752952462,651784967,0.6971225738525391,-2.921023368835449,1.8
1730843733803385664,651784967,0.6971225738525391,-2.921023368835449,1.8
1730843733852774473,651784967,0.6971225738525391,-2.921023368835449,1.8
1730843733902763744,853012962,0.6974329948425293,-2.920858144760132,1.8
1730843733953565553,853012962,0.6974329948425293,-2.920858144760132,1.8
1730843734002832097,853012962,0.6974329948425293,-2.920858144760132,1.8
1730843734052829921,853012962,0.6974329948425293,-2.920858144760132,1.8
1730843734102805278,54213918,0.697709321975708,-2.920715570449829,1.8
1730843734154689693,54213918,0.697709321975708,-2.920715570449829,1.8
1730843734202845914,54213918,0.697709321975708,-2.920715570449829,1.8
1730843734252791496,54213918,0.697709321975708,-2.920715570449829,1.8
1730843734303364469,257505994,0.6980549693107605,-2.920625686645508,1.8
1730843734352824060,257505994,0.6980549693107605,-2.920625686645508,1.8
1730843734403432809,257505994,0.6980549693107605,-2.920625686645508,1.8
1730843734452547525,257505994,0.6980549693107605,-2.920625686645508,1.8
1730843734502688880,459131799,0.6983495354652405,-2.92073655128479,1.8
1730843734552965088,459131799,0.6983495354652405,-2.92073655128479,1.8
1730843734603335060,459131799,0.6983495354652405,-2.92073655128479,1.8
1730843734653449662,459131799,0.6983495354652405,-2.92073655128479,1.8
1730843734702640264,669201018,0.698531985282898,-2.920997142791748,1.8
1730843734754773935,669201018,0.698531985282898,-2.920997142791748,1.8
1730843734802676007,669201018,0.698531985282898,-2.920997142791748,1.8
1730843734852556205,669201018,0.698531985282898,-2.920997142791748,1.8
1730843734902815701,870061451,0.6985656023025513,-2.9214494228363037,1.8
1730843734953761660,870061451,0.6985656023025513,-2.9214494228363037,1.8
1730843735002778022,870061451,0.6985656023025513,-2.9214494228363037,1.8
1730843735052867056,870061451,0.6985656023025513,-2.9214494228363037,1.8
1730843735102666662,70290652,0.6984711289405823,-2.921984910964966,1.8
1730843735153286233,70290652,0.6984711289405823,-2.921984910964966,1.8
1730843735202943727,70290652,0.6984711289405823,-2.921984910964966,1.8
1730843735252569338,70290652,0.6984711289405823,-2.921984910964966,1.8
1730843735303044288,271667050,0.6982457637786865,-2.922656774520874,1.8
